daily_sigma_l,8.4311

time,avg_draw_l
00:00,0.0000
00:30,0.1402
01:00,0.0000
01:30,0.0000
02:00,0.0000
02:30,0.0000
03:00,0.4060
03:30,0.0000
04:00,0.0000
04:30,0.0000
05:00,0.0000
05:30,0.0000
06:00,0.3513
06:30,0.0000
07:00,0.7248
07:30,0.3650
08:00,0.0000
08:30,0.0000
09:00,0.4684
09:30,0.1855
10:00,0.0000
10:30,0.0000
11:00,0.0000
11:30,0.6564
12:00,0.3590
12:30,0.4111
13:00,0.1966
13:30,0.6372
14:00,0.7077
14:30,1.3107
15:00,0.1179
15:30,1.3017
16:00,0.3855
16:30,0.0000
17:00,0.3128
17:30,1.3474
18:00,0.2551
18:30,0.0000
19:00,0.0000
19:30,0.1769
20:00,0.4355
20:30,0.2009
21:00,0.1658
21:30,0.1769
22:00,0.7188
22:30,0.6709
23:00,0.0000
23:30,0.0000
